"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG006092",662640.00,33132.00,2015
"AG006097",10454726.00,522735.00,2015
"AG006103",10659989.00,532998.00,2015
"AG006109",3066786.00,153339.00,2015
"AG006113",10982742.00,549137.00,2015
"AG006121",4126762.00,206337.00,2015
"AG006126",2877600.00,143880.00,2015
"AG006130",7579800.00,378990.00,2015
"AG006137",3589374.00,179468.00,2015
"AG006140",3780048.00,189002.00,2015
"AG006149",3269340.00,163467.00,2015
"AG006151",7696588.00,384828.00,2015
"AG006155",8465724.00,423285.00,2015
"AG006167",2002770.00,100138.00,2015
"AG006180",2091500.00,104575.00,2015
"AG006188",12421254.00,629537.00,2015
"AG006194",2286600.00,114330.00,2015
"AG006195",2281980.00,114099.00,2015
"AG006196",2312010.00,115600.00,2015
"AG006197",2312010.00,115600.00,2015
"AG006198",2312010.00,115600.00,2015
"AG006201",5768430.00,288421.00,2015
"AG006210",5116920.00,255846.00,2015
"AG006216",9329090.00,466453.00,2015
"AG006224",882404.00,130937.00,2015
"AG006228",2706740.00,135337.00,2015
"AG006230",3322701.00,166134.00,2015
"AG006232",43736169.00,2186807.00,2015
"AG006233",27361546.00,1368077.00,2015
"AG006237",9454333.00,472716.00,2015
"AG006241",10880526.00,544025.00,2015
"AG006243",3576570.00,178828.00,2015
"AG006245",2291550.00,114577.00,2015
"AG006246",2281980.00,15000.00,2015
"AG006252",2679311.00,133965.00,2015
"AG006253",3139587.00,156978.00,2015
"AG006256",3841200.00,192060.00,2015
"AG006266",4260199.00,213009.00,2015
"AG006268",2893800.00,144690.00,2015
"AG006269",4219484.00,210974.00,2015
"AG006270",5861180.00,293059.00,2015
"AG006276",11190264.00,559512.00,2015
"AG006280",8958728.00,447936.00,2015
"AG006283",18987554.00,949377.00,2015
"AG006287",2933403.00,402551.00,2015
"AG006292",2969340.00,148467.00,2015
"AG006293",3511098.00,276797.00,2015
"AG006296",19099634.00,954981.00,2015
"AG006297",2892221.00,231428.00,2015
"AG006298",21268109.00,1063405.00,2015
"AG006305",2618748.00,130937.00,2015
"AG006309",7889756.00,394487.00,2015
"AG006316",6881702.00,344085.00,2015
"AG006317",41493542.00,2074675.00,2015
"AG006318",10529102.00,526455.00,2015
"AG006321",4180085.00,209003.00,2015
"AG006323",35048237.00,1752411.00,2015
"AG006324",18792852.00,939641.00,2015
"AG006332",5303741.00,265187.00,2015
"AG006341",5649551.00,282477.00,2015
"AG006342",470124.00,0.00,2015
"AG006343",3747576.00,187378.00,2015
"AG006346",60545771.00,3027287.00,2015
"AG006348",2892480.00,144624.00,2015
"AG006356",13552428.00,677620.00,2015
"AG006362",7581808.00,379090.00,2015
"AG006364",4424945.00,221246.00,2015
"AG006365",2385900.00,119295.00,2015
"AG006370",2291550.00,114577.00,2015
"AG006371",2286600.00,114330.00,2015
"AG006374",6306908.00,315344.00,2015
"AG006375",6171054.00,308552.00,2015
"AG006393",3589374.00,179468.00,2015
"AG006401",11206712.00,560335.00,2015
"AG006402",5728710.00,286435.00,2015
"AG006404",16754486.00,837724.00,2015
"AG006413",7968750.00,398437.00,2015
"AG006415",24095306.00,1204764.00,2015
"AG006419",7756168.00,387807.00,2015
"AG006420",3107736.00,155386.00,2015
"AG006429",3368769.00,168437.00,2015
"AG006431",8910256.00,445511.00,2015
"AG006434",2899322.00,144966.00,2015
"AG006441",3162684.00,158134.00,2015
"AG006444",10362494.00,518123.00,2015
"AG006447",10151035.00,507551.00,2015
"AG006452",3884300.00,194215.00,2015
"AG006454",2959470.00,147973.00,2015
"AG006455",1632000.00,81600.00,2015
"AG006460",6210308.00,310515.00,2015
"AG006462",2289900.00,114495.00,2015
"AG006463",2285280.00,114264.00,2015
"AG006464",2291550.00,114577.00,2015
"AG006494",6406800.00,320339.00,2015
"AG006499",2525160.00,204946.00,2015
"AG006508",9702122.00,485105.00,2015
"AG006511",3187350.00,159367.00,2015
"AG006525",2963640.00,148182.00,2015
"AG006545",5935702.00,296785.00,2015
"AG006546",2991240.00,149562.00,2015
"AG006553",9013078.00,450652.00,2015
"AG006556",2687100.00,134355.00,2015
"AG006566",14807303.00,740364.00,2015
"AG006567",4082024.00,204101.00,2015
"AG006568",3018420.00,150921.00,2015
"AG006570",2266500.00,113325.00,2015
"AG006571",5488100.00,274405.00,2015
"AG006577",11178000.00,885300.00,2015
"AG006578",4696517.00,234825.00,2015
"AG006588",2304310.00,115215.00,2015
"AG006592",7000000.00,350000.00,2015
"AG006593",2490300.00,124515.00,2015
"AG006596",2673030.00,133651.00,2015
"AG006597",4325056.00,216252.00,2015
"AG006605",2605800.00,130290.00,2015
"AG006610",5662659.00,283132.00,2015
"AG006615",4437225.00,221860.00,2015
"AG006616",9054196.00,452709.00,2015
"AG006618",5277048.00,263851.00,2015
"AG006621",11762368.00,588117.00,2015
"AG006622",2450700.00,122535.00,2015
"AG006623",3378870.00,168943.00,2015
"AG006624",5015200.00,250760.00,2015
"AG006630",5081250.00,254062.00,2015
"AG006636",868172.00,108877.00,2015
"AG006646",9728070.00,486403.00,2015
"AG006649",4512943.00,225647.00,2015
"AG006661",3467480.00,173374.00,2015
"AG006663",2941980.00,147099.00,2015
"AG006668",3804999.00,190249.00,2015
"AG006676",2514900.00,125745.00,2015
"AG006681",2684220.00,134211.00,2015
"AG006682",5777274.00,288863.00,2015
"AG006687",18746301.00,937314.00,2015
"AG006688",2698440.00,134922.00,2015
"AG006689",4486056.00,224302.00,2015
"AG006691",11597579.00,579878.00,2015
"AG006696",31968155.00,1598406.00,2015
"AG006700",5361200.00,268060.00,2015
"AG006703",3202100.00,160105.00,2015
"AG006704",4509659.00,225482.00,2015
"AG006709",7169249.00,358461.00,2015
"AG006711",9208423.00,460420.00,2015
"AG006715",3363280.00,168164.00,2015
"AG006720",7818358.00,510839.00,2015
"AG006737",9564282.00,478214.00,2015
"AG006747",5056850.00,252842.00,2015
"AG006748",4082771.00,204138.00,2015
"AG006753",5217456.00,260872.00,2015
"AG006775",5371202.00,268559.00,2015
"AG006776",16526191.00,826309.00,2015
"AG006778",16012403.00,800619.00,2015
"AG006781",4682782.00,234139.00,2015
"AG006796",17707349.00,885366.00,2015
"AG006800",2653530.00,132676.00,2015
"AG006804",11547027.00,577350.00,2015
"AG006805",4289914.00,214495.00,2015
"AG006809",3453450.00,172672.00,2015
"AG006810",5222198.00,261109.00,2015
"AG006811",8544335.00,427216.00,2015
"AG006812",5738784.00,286939.00,2015
"AG006813",11092110.00,554605.00,2015
"AG006817",29275880.00,1463794.00,2015
"AG006818",3548100.00,177405.00,2015
"AG006819",4367212.00,218360.00,2015
"AG006827",2034780.00,101738.00,2015
"AG006829",5636630.00,281831.00,2015
"AG006831",2678970.00,133948.00,2015
"AG006834",3375600.00,168780.00,2015
"AG006836",3314100.00,165705.00,2015
"AG006838",6794893.00,339744.00,2015
"AG006845",3566390.00,201533.00,2015
"AG006848",7914424.00,395720.00,2015
"AG006849",8809919.00,440494.00,2015
"AG006850",2929800.00,146490.00,2015
"AG006853",10302079.00,515103.00,2015
"AG006856",10248318.00,512415.00,2015
"AG006857",5951547.00,297576.00,2015
"AG006860",5578166.00,278908.00,2015
"AG006862",6278392.00,313919.00,2015
"AG006871",4359145.00,217957.00,2015
"AG006872",4365138.00,218256.00,2015
"AG006891",7738162.00,386907.00,2015
"AG006896",5962092.00,298104.00,2015
"AG006898",4251970.00,212598.00,2015
"AG006903",11261021.00,563049.00,2015
"AG006908",3643520.00,182176.00,2015
"AG006911",3345235.00,167261.00,2015
"AG006921",3396000.00,169800.00,2015
"AG006929",4265194.00,213259.00,2015
"AG006930",2638050.00,131902.00,2015
"AG006931",10553590.00,527678.00,2015
"AG006935",2335590.00,116779.00,2015
"AG006938",5529183.00,276459.00,2015
"AG006942",25173611.00,1258680.00,2015
"AG006945",20528905.00,1026444.00,2015
"AG006947",2856600.00,142830.00,2015
"AG006949",8425424.00,421270.00,2015
"AG006950",4275450.00,213772.00,2015
"AG006956",14962090.00,748104.00,2015
"AG006958",12376446.00,618821.00,2015
"AG006959",4363728.00,218186.00,2015
"AG006970",10972239.00,548610.00,2015
"AG006971",16060776.00,803038.00,2015
"AG006974",2635920.00,131796.00,2015
"AG006975",2344650.00,117232.00,2015
"AG006981",10080847.00,504042.00,2015
"AG006991",4382379.00,219118.00,2015
"AG006997",2725140.00,136257.00,2015
"AG007011",10104703.00,505234.00,2015
"AG007019",2670390.00,133519.00,2015
"AG007034",3413480.00,170674.00,2015
"AG007068",3999350.00,199967.00,2015
"AG007069",468855.00,23442.00,2015
"AG007073",3569000.00,178450.00,2015
"AG007076",3390860.00,169543.00,2015
"AG007079",3215600.00,160780.00,2015
"AG007082",27853265.00,1392663.00,2015
"AG007091",3738270.00,186913.00,2015
"AG007093",6155702.00,307785.00,2015
"AG007094",18169932.00,908496.00,2015
"AG007106",2531700.00,126585.00,2015
"AG007117",3329580.00,166479.00,2015
"AG007136",2656830.00,132841.00,2015
"AG007137",7373132.00,368655.00,2015
"AG007138",5573200.00,278659.00,2015
"AG007143",3582560.00,179128.00,2015
"AG007144",3499280.00,174964.00,2015
"AG007171",2049650.00,102482.00,2015
"AG007173",9203275.00,460162.00,2015
"AG007193",8532180.00,426609.00,2015
"AG007200",5138064.00,256903.00,2015
"AG007207",3214050.00,160702.00,2015
"AG007208",3168450.00,158422.00,2015
"AG007215",2312950.00,115647.00,2015
"AG007229",6770443.00,338521.00,2015
"AG007230",2389230.00,119461.00,2015
"AG007239",8676185.00,433808.00,2015
"AG007241",16000228.00,610763.00,2015
"AG007258",25481308.00,1274063.00,2015
"AG007268",1412880.00,70644.00,2015
"AG007275",3956697.00,197834.00,2015
"AG007281",14757836.00,737891.00,2015
"AG007283",11281190.00,564059.00,2015
"AG007290",3660060.00,204705.00,2015
"AG007295",2502600.00,125130.00,2015
"AG007299",18369456.00,918472.00,2015
"AG007309",2422200.00,121110.00,2015
"AG007329",3353160.00,167658.00,2015
"AG007331",7187286.00,359364.00,2015
"AG007340",6408270.00,320413.00,2015
"AG007343",2522300.00,126115.00,2015
"AG007358",77315918.00,3865795.00,2015
"AG007371",2845950.00,142297.00,2015
"AG007384",2757030.00,137851.00,2015
"AG007417",1411740.00,70587.00,2015
"AG007420",7203372.00,360168.00,2015
"AG007450",2863200.00,143160.00,2015
"AG007451",9537301.00,476865.00,2015
"AG007455",2454334.00,0.00,2015
"AG007464",27635242.00,1381762.00,2015
"AG007465",6268295.00,313414.00,2015
"AG007466",2995980.00,149799.00,2015
"AG007467",2917240.00,145862.00,2015
"AG007471",2945830.00,147291.00,2015
"AG007516",10092599.00,504629.00,2015
"AG007517",6560476.00,328023.00,2015
"AG007541",29688445.00,1484422.00,2015
"AG007578",7152516.00,357625.00,2015
"AG007598",12629679.00,631483.00,2015
"AG007618",6529681.00,326484.00,2015
"AG007623",6368514.00,318425.00,2015
"AG007658",5339935.00,266996.00,2015
"AG007659",9843923.00,492196.00,2015
"AG007686",7485453.00,374272.00,2015
"AG007708",8304075.00,415203.00,2015
"AG007788",6147904.00,307395.00,2015
"AG007790",5824884.00,291244.00,2015
"AG007791",6168040.00,308401.00,2015
"AG007817",4020060.00,0.00,2015
"AG007831",6165850.00,308292.00,2015
"AG007881",6010714.00,300535.00,2015
"AG007922",6149014.00,307450.00,2015
"AG007925",4650690.00,232534.00,2015
"AG007931",10627550.00,531377.00,2015
"AG007936",5947895.00,297394.00,2015
"AG007942",10513397.00,525669.00,2015
"AG007953",6531463.00,326573.00,2015
"AG007974",3340260.00,167013.00,2015
"AG007981",29695838.00,0.00,2015
"AG008010",10717552.00,535877.00,2015
"AG008013",12009290.00,600464.00,2015
"AG008039",115500.00,5775.00,2015
"AG008045",9440531.00,472026.00,2015
"AG008099",1998480.00,99924.00,2015
"AG008126",5677938.00,283896.00,2015
"AG008142",5225220.00,261261.00,2015
"AG008144",5264820.00,263241.00,2015
"AG008186",4384380.00,219219.00,2015
"AG008222",3361260.00,168063.00,2015
"AG008282",4773610.00,238680.00,2015
"AG008345",6621450.00,331072.00,2015
"AG008403",5083112.00,0.00,2015
"AG008422",4477427.00,223871.00,2015
"AG008485",837600.00,41880.00,2015
"AG008487",2984220.00,149211.00,2015
"AG008507",6075855.00,0.00,2015
"AG008517",3330360.00,166518.00,2015
"AG008518",2889600.00,144480.00,2015
"AG008549",3575700.00,178785.00,2015
"BI000001",114411440.00,5720570.00,2015
"BI000009",45749840.00,2287492.00,2015
"BI000011",44758050.00,2237902.00,2015
"BI000018",32027230.00,1601361.00,2015
"BI000019",48915430.00,2445771.00,2015
"BI000020",23230000.00,1161500.00,2015
"BI000021",2000000.00,100000.00,2015
"BI000027",45775700.00,2288784.00,2015
"BI000029",46314000.00,2315700.00,2015
"BI000033",13000000.00,650000.00,2015
"BI000034",48842400.00,2442120.00,2015
"BI000038",54477500.00,2723875.00,2015
"BI000042",50763690.00,2538184.00,2015
"BI000045",26000000.00,1300000.00,2015
"BI000048",81471070.00,4073553.00,2015
"BI000049",61979540.00,3098977.00,2015
"BI000051",39369660.00,1968483.00,2015
"BI000052",22077000.00,1103850.00,2015
"BI000055",26415050.00,1320752.00,2015
"BI000057",61253420.00,3062671.00,2015
"BI000058",43037760.00,2151888.00,2015
"BI000067",186836220.00,9341811.00,2015
"BI000068",48914700.00,2445735.00,2015
"BI000073",20000000.00,1000000.00,2015
"BI000079",76643620.00,3832181.00,2015
"BI000085",1615769190.00,80788457.00,2015
"BI000088",64280305.00,3214015.00,2015
"BI000089",169437730.00,8471885.00,2015
"BI000091",46440900.00,2322045.00,2015
"BI000092",161158440.00,8057922.00,2015
"BI000096",29914800.00,1495740.00,2015
"BI000097",29250000.00,1462500.00,2015
"BI000103",28068460.00,1403423.00,2015
"BI000106",7000000.00,350000.00,2015
"BI000108",14000000.00,700000.00,2015
"BI000109",139683080.00,6984154.00,2015
"BI000110",1161000.00,58050.00,2015
"BI000113",54813420.00,2740671.00,2015
"BI000118",25025440.00,1251272.00,2015
"BI000119",2500000.00,125000.00,2015
"BI000121",15614000.00,780700.00,2015
"BI000122",21581280.00,1079064.00,2015
"BI000123",2400000.00,120000.00,2015
"BI000124",36510500.00,1825525.00,2015
"BI000127",19000000.00,950000.00,2015
"BI000129",39744580.00,1987228.00,2015
"BI000130",2500000.00,125000.00,2015
"BI000131",52994560.00,2649728.00,2015
"BI000132",47313080.00,2365654.00,2015
"BI000133",42222000.00,2111100.00,2015
"BI000135",18845000.00,942250.00,2015
"BI000136",280070440.00,14003522.00,2015
"BI000139",15614000.00,780700.00,2015
"BI000143",7000000.00,350000.00,2015
"BI000144",2903000.00,145150.00,2015
"BI000147",2903000.00,145150.00,2015
"BI000148",45000000.00,2250000.00,2015
"BI000151",19140950.00,957047.00,2015
"BI000153",3000000.00,150000.00,2015
"BI000154",18567610.00,928380.00,2015
"BI000156",37199040.00,1859952.00,2015
"BI000157",17230000.00,861500.00,2015
"BI000158",33328530.00,1666426.00,2015
"BI000159",32106510.00,1605325.00,2015
"BI000160",20537040.00,1026852.00,2015
"BI000161",156729640.00,7836482.00,2015
"BI000162",53623720.00,2681186.00,2015
"BI000163",3778000.00,188900.00,2015
"BI000167",21000000.00,1050000.00,2015
"BI000171",14000000.00,700000.00,2015
"BI000172",21000000.00,1050000.00,2015
"BI000173",14000000.00,700000.00,2015
"BI000176",45577720.00,2278885.00,2015
"BI000182",13732000.00,686600.00,2015
"BI000183",31346000.00,1567300.00,2015
"BI000185",46769000.00,2338450.00,2015
"BI000186",14000000.00,700000.00,2015
"BI000187",25670020.00,1283501.00,2015
"BI000188",30466350.00,1523317.00,2015
"BI000189",41317460.00,2065873.00,2015
"BI000190",7000000.00,350000.00,2015
"BI000193",72101540.00,3605076.00,2015
"BI000197",14000000.00,700000.00,2015
"BI000204",28000000.00,1400000.00,2015
"BI000205",265992980.00,13299648.00,2015
"BI000206",14000000.00,700000.00,2015
"BI000207",63109680.00,3155484.00,2015
"BI000208",94404260.00,4720212.00,2015
"BI000210",14000000.00,700000.00,2015
"BI000212",50727090.00,2536354.00,2015
"BI000214",27000000.00,1350000.00,2015
"BI000217",14000000.00,700000.00,2015
"BI000219",34845800.00,1742290.00,2015
"BI000220",52730000.00,2636500.00,2015
"BI000222",7000000.00,350000.00,2015
"BI000226",400919760.00,20045988.00,2015
"BI000227",14000000.00,700000.00,2015
"BI000230",29595130.00,1479755.00,2015
"BI000232",28221070.00,1411053.00,2015
"BI000234",25154000.00,1257700.00,2015
"BI000235",18000000.00,900000.00,2015
"BI000236",46609500.00,2330475.00,2015
"BI000237",18000000.00,900000.00,2015
"BI000239",191039100.00,9551955.00,2015
"BI000243",24000000.00,1200000.00,2015
"BI000245",4000000.00,200000.00,2015
"BI000246",51848960.00,2592448.00,2015
"BI000248",33143680.00,1657184.00,2015
"BI000249",18000000.00,900000.00,2015
"BI000251",74422770.00,3721138.00,2015
"BI000252",83275310.00,4163765.00,2015
"BI000253",36766440.00,1838322.00,2015
"BI000254",29077000.00,1453850.00,2015
"BI000255",20000000.00,1000000.00,2015
"BI000257",38573140.00,1928657.00,2015
"BI000258",193128060.00,9656403.00,2015
"BI000259",23462000.00,1173100.00,2015
"BI000260",20000000.00,1000000.00,2015
"BI000263",78560680.00,3928034.00,2015
"BI000267",96571240.00,4828562.00,2015
"BI000268",13000000.00,650000.00,2015
"BI000269",26307000.00,1315350.00,2015
"BI000271",32389970.00,1619497.00,2015
"BI000272",55077840.00,2753892.00,2015
"BI000273",6250000.00,312500.00,2015
"BI000275",4000000.00,200000.00,2015
"BI000276",20000000.00,1000000.00,2015
"BI000277",17365000.00,868250.00,2015
"BI000278",17000000.00,850000.00,2015
"BI000279",20077000.00,1003850.00,2015
"BI000280",4000000.00,200000.00,2015
"BI000281",11000000.00,550000.00,2015
"BI000282",18385000.00,919250.00,2015
"BI000285",12846000.00,642300.00,2015
"BI000286",25222000.00,1261100.00,2015
"BI000290",36165020.00,1808251.00,2015
"BI000291",14692000.00,734600.00,2015
"BI000292",18000000.00,900000.00,2015
"BI000294",21462000.00,1073100.00,2015
"BI000295",17000000.00,850000.00,2015
"BI000296",4000000.00,200000.00,2015
"BI000298",45829720.00,2291485.00,2015
"BI000299",23750000.00,1187500.00,2015
"BI000300",34529510.00,1726475.00,2015
"BI000304",16000000.00,800000.00,2015
"BI000306",29000000.00,1450000.00,2015
"BI000308",44363450.00,2218172.00,2015
"BI000311",34519920.00,1725996.00,2015
"BI000315",15769000.00,788450.00,2015
"BI000317",19000000.00,950000.00,2015
"BI000318",13000000.00,650000.00,2015
"BI000320",25000000.00,1250000.00,2015
"BI000321",10846000.00,542300.00,2015
"BI000322",12462000.00,623100.00,2015
"BI000326",3000000.00,150000.00,2015
"BI000328",15000000.00,750000.00,2015
"BI000329",10385000.00,519250.00,2015
"BI000330",41366810.00,2068340.00,2015
"BI000331",27758840.00,1387942.00,2015
"BI000333",120670780.00,6033538.00,2015
"BI000337",21076870.00,1053843.00,2015
"BI000338",15000000.00,750000.00,2015
"BI000341",10000000.00,500000.00,2015
"BI000346",63464810.00,3173240.00,2015
"BI000347",9000000.00,450000.00,2015
"BI000348",34780200.00,1739010.00,2015
"BI000349",11898000.00,594900.00,2015
"BI000351",29790890.00,1489544.00,2015
"BI000354",20075100.00,1003755.00,2015
"BI000357",5667000.00,283350.00,2015
"BI000361",17720000.00,886000.00,2015
"BI000362",28910550.00,1445527.00,2015
"BI000366",6000000.00,300000.00,2015
"BI000371",17360000.00,868000.00,2015
"BI000373",29328750.00,1466437.00,2015
"BI000375",38215410.00,1910770.00,2015
"BI000376",8077000.00,403850.00,2015
"BI000377",52630380.00,2631519.00,2015
"BI000378",14640000.00,732000.00,2015
"BI000379",45230360.00,2261518.00,2015
"BI000382",17578000.00,878900.00,2015
"BI000385",7385000.00,369250.00,2015
"BI000386",24448300.00,1222415.00,2015
"BI000387",5077000.00,253850.00,2015
"BI000389",7615000.00,380750.00,2015
"BI000391",3000000.00,150000.00,2015
"BI000394",18000000.00,900000.00,2015
"BI000401",34875340.00,1743767.00,2015
"BI000403",25230800.00,1261540.00,2015
"BI000406",30916050.00,1545802.00,2015
"BI000407",35516900.00,1775845.00,2015
"BI000414",70851680.00,3542583.00,2015
"BI000415",31464800.00,1573240.00,2015
"BI000419",6960000.00,348000.00,2015
"BI000424",22798700.00,1139935.00,2015
"BI000427",5400000.00,270000.00,2015
"BI000429",5160000.00,258000.00,2015
"BI000435",6000000.00,300000.00,2015
"BI000442",6000000.00,300000.00,2015
"BI000446",5222000.00,261100.00,2015
"BI000447",16000000.00,800000.00,2015
"BI000453",16000000.00,800000.00,2015
"BI000458",8667000.00,433350.00,2015
"BI000459",3000000.00,150000.00,2015
"BI000460",16000000.00,800000.00,2015
"BI000463",10000000.00,500000.00,2015
"BI000469",15000000.00,750000.00,2015
"BI000471",12000000.00,600000.00,2015
"BI000472",6000000.00,300000.00,2015
"BI000474",13000000.00,650000.00,2015
"BI000483",16000000.00,800000.00,2015
"BI000496",3000000.00,150000.00,2015
"BI000497",9000000.00,450000.00,2015
